osm_id,name,fclass,finalCategory,latitude,longitude
13197361115,BPI,bank,Public Service,7.3120649,125.6850884
13197361133,Mercury Drug,pharmacy,Health,7.3091851,125.6839416
13197462026,Biblioteca Miguel Hernández,library,Public Service,14.5898539,120.9754026
13197748383,Dr. Consuelo A. Lu Children's Clinic,doctors,Health,6.4901347,124.8392785
13197805940,Gamers Shop GAMING store,toy_shop,Retail,14.6367642,121.052744
13197935360,Mercury Drug,pharmacy,Health,14.5817081,121.0534103
13197935366,Supremo Barber,hairdresser,Other,14.5790249,121.0494961
13198088616,Anytime Fitness,fitness_centre,Other,14.6570122,121.0560458
13199976587,RC Pharmacy,pharmacy,Health,6.7500644,125.3466382
13199976588,New Dan D Barber Shop,hairdresser,Other,6.7500627,125.3466699
13199976592,Ztyla,clothes,Retail,6.7498443,125.3474591
13200015109,Sophia's Apparel,clothes,Retail,6.7500029,125.3489042
13200015110,Angel's,clothes,Retail,6.7499932,125.3489497
13200015113,A.C Med Pharmacy,pharmacy,Health,6.749973,125.3492042
13200015148,Rche Design & Prints,clothes,Retail,6.7494885,125.3536924
13200051580,Ranch Garments,clothes,Retail,6.7495209,125.3532253
13200094507,JD's Clothing,clothes,Retail,6.7497391,125.3523348
13200094518,Manto-Bendigo Dental Clinic,dentist,Health,6.7495754,125.352265
13200094519,Patch'd Trading,stationery,Retail,6.7495814,125.3521482
13200094530,Yhurie Shoppe Digos,clothes,Retail,6.7495948,125.352001
13200094532,La Belleza,clothes,Retail,6.7495964,125.3519323
13200094534,Sheryl's Botique,clothes,Retail,6.7496027,125.3518593
13200094535,Elmer Barbershop,hairdresser,Other,6.7496037,125.3518223
13200094536,Vee Trendy Collections,clothes,Retail,6.749746,125.3518438
13200094540,Beehub Botique,clothes,Retail,6.749762,125.3517464
13200094559,CRL Store,stationery,Retail,6.7496459,125.3510441
13200410921,Tommy Hilfiger,clothes,Retail,14.6528477,121.0333461
13200410923,Calvin Klein,clothes,Retail,14.6530437,121.0332039
13200410925,Marks & Spencer,clothes,Retail,14.653163,121.0331047
13200410927,Toni & Guy,hairdresser,Other,14.6533602,121.032941
13200410929,Toys R Us,toy_shop,Retail,14.653599,121.032764
13200543372,Gonzales Dental Clinic,dentist,Health,7.0863759,125.6136809
13200671675,WHSmith,bookshop,Retail,14.5173728,121.0152031
13200671677,Victoria's Secret,clothes,Retail,14.5181945,121.014374
13200674933,Barangay Patrocenio Hall,town_hall,Public Service,7.5844496,125.894948
13200674934,Barangay El Salvador Hall,town_hall,Public Service,7.6097898,125.9233883
13200674939,Davao De Oro Police Provincial Office,police,Public Service,7.5881406,125.9414695
13200724138,Dabad Dental Clinic,dentist,Health,8.3674832,124.8659589
13200724140,ABC Doctors Animal Bite Center,clinic,Health,8.3674799,124.8660486
13200724151,Prince Hypermart,supermarket,Retail,8.3672531,124.8671525
13200724160,Rose Pharmacy,pharmacy,Health,8.3672957,124.8671614
13200724161,BPI,bank,Public Service,8.3672893,124.867207
13200764639,Rojon Pharmacy,pharmacy,Health,6.5019844,124.8450228
13200904945,Laforteza Pharmacy,pharmacy,Health,6.5013757,124.8444722
13200982048,Barangay 166 Zone 17 Hall,town_hall,Public Service,14.5378759,121.0109194
13200982051,Generika,pharmacy,Health,14.5376701,121.0109838
13201762304,Landbank,bank,Public Service,8.3675059,124.8642463
13201762314,Pemor's Dry Goods Store,department_store,Retail,8.3652491,124.8643963
13201762322,Rojon Pharmacy,pharmacy,Health,8.3657996,124.8656264
13201762323,MF Immaculate Conception Pharmacy,pharmacy,Health,8.3657598,124.8656271
13201762325,Travis One Stop Shopping,department_store,Retail,8.3655007,124.8656247
13201762326,Four D Pharmacy,pharmacy,Health,8.3655629,124.8656196
13201762328,Winmel's Store,department_store,Retail,8.3656379,124.8656227
13201762330,Binhi Rural Bank,bank,Public Service,8.3653386,124.8656091
13201762333,Darb'z,department_store,Retail,8.3651951,124.8653481
13202177343,The Cowboy Veterinary Clinic,veterinary,Health,8.3681669,124.8615731
13202177347,OIC Coop,bank,Public Service,8.3681816,124.8620339
13202177348,Asialink,bank,Public Service,8.368172,124.8622437
13202177352,Fashionation,clothes,Retail,8.3681469,124.8621987
13202177360,BDO,bank,Public Service,8.3675938,124.8625119
13202177361,1st Valley Bank,bank,Public Service,8.3676054,124.8624379
13202177399,M2M RTW & Dry Goods,department_store,Retail,8.3664155,124.8656263
13202177905,Value Care Pharmacy,pharmacy,Health,8.3666161,124.8656261
13202177917,JHN Dry Goods,department_store,Retail,8.3670719,124.8654594
13202177922,Famas Pharmacy,pharmacy,Health,8.3671102,124.8656492
13202177923,Bupharco Pharmacy,pharmacy,Health,8.3672279,124.8654411
13202177941,Alecs Barber Shop,hairdresser,Other,8.3676464,124.8638112
13202493985,Kane Thrift,clothes,Retail,7.8894887,125.0744008
13202621553,Gusto Pharmacy,pharmacy,Health,8.507779,125.9791346
13204448984,New Family Drug,pharmacy,Health,9.7906176,125.4913951
13204467205,Nickel Sales Center,stationery,Retail,9.7903212,125.4921009
13204762193,OSAS,school,Public Service,11.7029351,122.3762062
13204762194,GCSO,school,Public Service,11.70285,122.375689
13204837910,CCS Department Office,school,Public Service,11.7026753,122.3760043
13204837920,Reference Section - Library,school,Public Service,11.7031853,122.3772479
13204837922,Discussion room - Library,school,Public Service,11.7034455,122.3770221
13204837932,ASU-CEA - Kalibo  Campus,school,Public Service,11.7024697,122.3773263
13204837933,ASU-BSHM- Kalibo Campus,school,Public Service,11.7028963,122.377543
13204837934,ASU-CIE - Kalibo  Campus,school,Public Service,11.7025986,122.376697
13204837935,Entrance,school,Public Service,11.7022102,122.376177
13204937535,Registrar Office,school,Public Service,11.7025751,122.3763267
13204937536,GCSO,school,Public Service,11.7028519,122.375707
13204994494,Ghie Junk Shop,recycling,Other,14.5540621,121.0678131
13204997701,David's Salon,hairdresser,Other,14.5539122,121.0683737
13205216229,Novo,supermarket,Retail,6.9076812,122.074393
13205216230,Bionice Pharma,pharmacy,Health,6.9085878,122.0742485
13205701148,Dr. Sarah Ramos Dental Center,dentist,Health,16.0634094,120.6694033
13205772314,Ukay-Ukay sa Baryo,clothes,Retail,7.4037689,126.0568405
13205817506,Botica Mark,pharmacy,Health,7.3083857,125.8549798
13205817510,Jane Enterprises,department_store,Retail,7.3075641,125.8551888
13205817517,Cut & Care Rebonding Salon,hairdresser,Other,7.3075031,125.8545627
13206157396,The MarketPlace,supermarket,Retail,10.3425133,123.9189084
13206187501,Savemore Market,supermarket,Retail,14.9866021,120.7496192
13206548148,Puentespina Orchid Garden,florist,Retail,7.088521,125.6251057
13206617101,Tourist Police Unit,police,Public Service,6.902076,122.0827576
13206664587,China Bank Savings,bank,Public Service,6.9153612,122.0847418
13206664596,Budgetwise,supermarket,Retail,6.9611132,122.1305994
13206670419,Budgetwise,supermarket,Retail,7.0740258,122.2085516
13207890180,Kiokong School and Office Supply and General Merchandise,stationery,Retail,7.7292992,125.1008613
13207890192,AJ Ukay Ukay,clothes,Retail,7.7290746,125.1016306
13207890198,Narcky's Barber Shop,hairdresser,Other,7.7289279,125.101292
13207898301,Bibwak Outdoor Shop,outdoor_shop,Retail,7.7291339,125.101077
13207898302,Jenfashion Boutique,clothes,Retail,7.7291638,125.1010314
13207898304,Salam Barbershop,hairdresser,Other,7.7295949,125.1009975
13207898307,Don-don Barbershop,hairdresser,Other,7.7294087,125.1008619
13207898308,Shoekt,shoe_shop,Retail,7.7295742,125.1006629
13208008275,QC Shopping Center,department_store,Retail,7.7273349,125.1024917
13208008277,Pet House Veterinary Clinic,veterinary,Health,7.7265983,125.1030877
13208046004,Estenzo Pharmacy,pharmacy,Health,7.7280147,125.1019345
13208046007,Hemedco Drug,pharmacy,Health,7.7279842,125.1019662
13208046035,Generika,pharmacy,Health,7.7287263,125.1014293
13208046074,Magz Barbershop,hairdresser,Other,7.7305285,125.0999677
13208046079,Hannahyanna's Ukay Ukayan,clothes,Retail,7.7305837,125.1002451
13208046080,Leo Revita Hair Salon,hairdresser,Other,7.7305018,125.1003269
13208046097,Mag's Office and School Supply,stationery,Retail,7.7259245,125.1039616
13208046106,FICCO,bank,Public Service,7.7184583,125.1093222
13208094581,St. Camillus Dialysis Center,clinic,Health,7.6769359,124.99648
13208094591,Leo Revita Hair Salon,hairdresser,Other,7.6787321,124.9963048
13208105901,Mt. Carmel Pharmacy,pharmacy,Health,7.6789736,124.9959945
13208105902,Abrena Medical Clinic,clinic,Health,7.6789849,124.9959425
13208105903,Pera Multipurpose Cooperative,bank,Public Service,7.6789681,124.9959391
13208105905,GGR Partosa Sports Wear,clothes,Retail,7.6791602,124.9959387
13208105911,Don Carlos Shopping Center,department_store,Retail,7.6792955,124.9954336
13208105924,Rojon Pharmacy,pharmacy,Health,7.6797847,124.9919726
13208105928,Twins Supermart,supermarket,Retail,7.6789185,124.9916208
13208105929,Farmacia Samantha,pharmacy,Health,7.6816473,124.9921109
13208105940,Mercury Drug,pharmacy,Health,7.6803596,124.996471
13208253330,Supremo's Barbershop,hairdresser,Other,9.788186,125.494353
13208276261,Barangay Calao-Calao Hall,town_hall,Public Service,7.6878546,124.9191925
13208278460,Alpha Barbershop,hairdresser,Other,9.7884538,125.4936627
13208287370,UCCP Kindergarten Nursery Christian Learning Academy,kindergarten,Public Service,9.7881222,125.4945991
13208305301,Tonton's Barber Shop,hairdresser,Other,7.6774901,124.9131164
13208305319,Barangay Old Nongnongan Hall,town_hall,Public Service,7.7151616,124.9073199
13226996785,Baranagay Communal Hall,town_hall,Public Service,7.1385651,125.6265344
13226996800,Steward Pharmacy,pharmacy,Health,7.139142,125.6266043
13227090269,Mananghaya Children & Adult Clinic,clinic,Health,14.952708,120.8986687
13227098165,Oroquieta City Health Office,clinic,Health,8.4849802,123.807638
13227646902,DMW OWWA Seafarers hub,community_centre,Other,14.57978,120.9804604
13227798935,J.A.R Medical Networkers & Mobile Diagnostic Services,clinic,Health,6.9029781,122.0781852
13227798938,Tyra Reese Lovely Jewelry Shop,jeweller,Retail,6.9027969,122.0784838
13227893779,Watsons,pharmacy,Health,7.1395357,125.892831
13228673713,Raihans Store,department_store,Retail,7.088416,125.5806898
13228673714,Botica Carina,pharmacy,Health,7.0884293,125.5807287
13228673719,R's Fashion Wear,clothes,Retail,7.0885311,125.5809531
13228673733,Pharmago Pharmacy,pharmacy,Health,7.0896484,125.5852606
13228730181,Bio Aid Pharmacy,pharmacy,Health,7.8334118,124.829637
13228730182,EZCure Pharmacy,pharmacy,Health,7.8335963,124.8296939
13228730193,Bongcas Pharmacy,pharmacy,Health,7.8328767,124.8300986
13228739710,MEP Pharmacy,pharmacy,Health,7.5709599,124.9869941
13228739729,J Maries Bridal Boutique & Wedding Wear,clothes,Retail,7.571055,124.9869351
13228739730,Belle's Apparel,clothes,Retail,7.5710324,124.9869641
13228739732,Reyes Trading,clothes,Retail,7.5709769,124.9870233
13228739734,"Kibawe District Teachers, Retirees & Employees Multi-purpose Cooperative",bank,Public Service,7.5708932,124.9870719
13228739745,Estenzo Pharmacy,pharmacy,Health,7.5713649,124.9862786
13228739758,Rojon Pharmacy,pharmacy,Health,7.5697264,124.9877591
13228739759,BUGEMCO,bank,Public Service,7.5699506,124.9875886
13228739764,Botica Bacod,pharmacy,Health,7.5690724,124.9871702
13228739790,"Rural Bank of Kibawe Bukidnon, Inc.",bank,Public Service,7.567769,124.9859162
13228739830,Landbank,bank,Public Service,7.5735486,124.991305
13228776601,Taylaran La Suerte Dry Good Store,department_store,Retail,7.8329446,124.8298648
13228776607,J&R RTW Store,clothes,Retail,7.8330957,124.8301574
13229703202,Komart,supermarket,Retail,10.7264158,122.5479879
13229931271,FICCO,bank,Public Service,7.686176,124.9985204
13230113564,Watsons,pharmacy,Health,16.4122029,120.5921026
13230232194,Rojon Pharmacy,pharmacy,Health,6.506546,124.8368454
13230328168,HairMusic Salon,hairdresser,Other,14.981975,120.8930306
13231878534,SB Store,supermarket,Retail,7.7116572,125.112817
13231878560,Quezon Community Multipurpose Cooperative,bank,Public Service,7.7127272,125.113693
13231878586,RSX Pharmacy,pharmacy,Health,7.6999297,125.1137837
13231949256,Mavez Medical Clinic,clinic,Health,7.7162905,125.1118646
13231949260,Quezon Fire Station,fire_station,Public Service,7.716248,125.1107186
13232076255,Mangubat Barber Shop,hairdresser,Other,7.9473455,125.1050638
13232076267,Advent Pharma,pharmacy,Health,7.9475908,125.1048372
13232084532,MEP Pharmacy,pharmacy,Health,7.6109239,125.0035838
13232084533,Baratu Pharmacy,pharmacy,Health,7.6109175,125.0038327
13232084541,Isabel Pharmacy,pharmacy,Health,7.6107533,125.0040777
13232084552,Reigns Dry Goods Trading,clothes,Retail,7.6106837,125.0042682
13232084611,Phem Pharmacy,pharmacy,Health,7.6092207,125.0045788
13232084655,Xamia General Merchandise,department_store,Retail,7.6093349,125.0031454
13232084666,Dangcagan Municipal Police Station,police,Public Service,7.6119516,125.0017169
13232084667,1st Valley Bank,bank,Public Service,7.6121015,125.00257
13232084689,Kitaotao Municipal Police Station,police,Public Service,7.6397961,125.008658
13232084738,Jill Office and School Supply,stationery,Retail,7.6412436,125.0075569
13232084774,Damulog Fire Station,fire_station,Public Service,7.4823977,124.9362826
13232084777,Edjhoy Pharmacy,pharmacy,Health,7.4826234,124.9367298
13232084786,Rudy Pharmacy,pharmacy,Health,7.4845758,124.9393805
13232084788,Grocer's King,supermarket,Retail,7.4838827,124.9433937
13232115714,Piquero Pharmacy,pharmacy,Health,7.4827156,124.942241
13232115718,Double R Sports & Corporate Wear,clothes,Retail,7.4828815,124.9418908
13232115729,Hilaya Pharmacy,pharmacy,Health,7.483514,124.9408608
13232115730,Tagolongan Medical Clinic,clinic,Health,7.4834253,124.9408071
13232115739,DMCC Shopping Center,department_store,Retail,7.4849125,124.9401558
13232115757,Barangay Old Damulog Hall,town_hall,Public Service,7.4982534,124.9512109
13232125024,Center Shoe Palace,shoe_shop,Retail,10.6970803,122.5664838
13232212317,Skin by Joyce Aesthetic & Laser Center,doctors,Health,15.1509512,120.5929098
13232237470,Watsons,pharmacy,Health,7.1240199,125.8995174
13232237471,ER Superstore,supermarket,Retail,7.1240718,125.8989901
13232237472,ER Department Store,department_store,Retail,7.1240462,125.8992501
13232357100,Relyn's Flowershop,florist,Retail,7.7607886,125.0017598
13232366811,DH Angels Boutique,clothes,Retail,7.760265,125.0018691
13232366820,San Andres Drugstore,pharmacy,Health,7.7598366,125.0019866
13232366821,Alrae Veterinary Clinic,veterinary,Health,7.7597844,125.0020085
13232366836,Aznar Ocleasa Clinic,clinic,Health,7.7591266,125.002098
13232366840,Lucky Stars Grocers,supermarket,Retail,7.7593437,125.0040861
13232366841,St. Michael Enterprises,department_store,Retail,7.7593138,125.0039345
13232366842,"Bukidnon La Amore Venture, Inc.",supermarket,Retail,7.7592826,125.0037785
13232366847,Maramag Sapatosan Ukay-Ukay,shoe_shop,Retail,7.7595335,125.0048886
13232366848,Beth Ukay Ukay,shoe_shop,Retail,7.7597186,125.0047921
13232366849,CC Ukay Ukay Shoes,shoe_shop,Retail,7.7597264,125.0048395
13232366850,Fel Ukay Ukay Shoe,shoe_shop,Retail,7.7597299,125.0048842
13232366862,CNC Shopping Center,department_store,Retail,7.7609794,125.0041017
13232407657,Enterprise Bank,bank,Public Service,9.789187,125.4935762
13232416202,HK Pharmacy,pharmacy,Health,7.5988419,124.9106822
13232416208,ATCC Shopping Center,department_store,Retail,7.5992826,124.9109553
13232416214,Three Eight Pharmacy,pharmacy,Health,7.5995751,124.911176
13232416691,STI Surigao Building 1,college,Public Service,9.7888906,125.4942128
13232653685,GoTyme Bank,bank,Public Service,14.9610599,120.8900154
13232793547,Malapoc Norte Barangay Hall,town_hall,Public Service,10.2020744,124.8338188
13233063935,City of Santa Rosa Multi-Purpose Complex,sports_centre,Park/Nature,14.3124414,121.1050619
13233863899,Edwina's Flower Shop,florist,Retail,9.7883705,125.4952463
13233876085,Blossoms,florist,Retail,9.7884001,125.4952092
13233877301,Sepia,clothes,Retail,10.6811935,122.9552564
13233894511,Josmef Pharma,pharmacy,Health,10.6773023,122.9538043
13233906403,Maxiserv Barber Shop,hairdresser,Other,9.788507,125.4952981
13233969628,Mercury,chemist,Health,9.7785992,126.0745988
13233981049,Adlaw,hairdresser,Other,10.6952027,122.9598956
13234004005,Credit Source,bank,Public Service,10.695174,122.9599565
13234055478,Mercury Drug,pharmacy,Health,10.6899255,122.9585275
13234186356,Philtrust Bank,bank,Public Service,10.668936,122.9473653
13234987457,TGP,pharmacy,Health,14.6354162,121.095829
13235762385,Araneta Employees Clinic,clinic,Health,14.62191,121.0545777
13236013464,Choice Mart,supermarket,Retail,7.1154702,125.6005573
13236013472,Floro's Barbershop,hairdresser,Other,7.11579,125.6010642
13236013494,CCSR Botika,pharmacy,Health,7.139218,125.5883922
13236071215,TGP,pharmacy,Health,7.0966819,125.6382098
13236071245,Aloy's Enterprises,clothes,Retail,7.1525453,125.6584732
13236228482,Garapata Store,clothes,Retail,14.6221607,121.0569229
13236281044,BCLab Diagnostic Center,clinic,Health,7.0831391,125.6241283
13236281053,NKY Dry Goods Trading,department_store,Retail,7.0829253,125.6238904
13236281054,Fei Sun General Merchandise,department_store,Retail,7.082969,125.6239424
13236281056,Tesco Drug,pharmacy,Health,7.0824151,125.6232686
13236281059,Alondra's Shoe Shop,shoe_shop,Retail,7.082554,125.6233947
13236281061,JM Capunong Enterprises,department_store,Retail,7.0826038,125.6234795
